"면접때 입으려고 샀는데, 딱 무난무난한 블레이져 인것 같아요",5.0
가성비 정말 좋은것 같아요 원단도 괜찮고 잘입겠릅니다!,5.0
따뜻해서 좋습니다 지금계절에 딱 맞는 아이템 산거같아요,5.0
색깔도 이쁘고 좋아요. 핏이 딱맞는 핏이여서 오버핏 좋아하시는 분들은 비추입니다.,5.0
"사이즈 적당하고 재질 좋아요
안에 티셔츠 입어도 좋고",5.0
"M시켰다가  작아서 라지로 다시 샀어요.
기본템으로 좋아요.",5.0
살짝 큰감이 없지않아 있지만 거의 정사이즈 입니다,3.0
M하고 l사이 애매한 사이즈인데 옷은 맞는데 살짝 끼네영 나머진 굿,5.0
가성비 최고입니다. 아무 때나 입기 좋아요. 전투용 블레이져로는 최고네요.,3.0
"역시 무탠다드
언제나 믿고 구매합니답
3벌째 입니다..!ㅎ",5.0
품도 딱 맞고 나중에 날 풀리면 입기 딱 좋을 것 같아요,5.0
참 스탠다드한 옷.....옷 처음사시는 분들은 스탠다드 자주 애용하시면 좋을거 같습니다,5.0
생각보다 슬림하지만 이쁘네욯ㅎ싼가격에 사서 만족합니다!,4.0
옷의 핏도 좋고 가격도 세일해서 만족스럽스니다. 엑스라지 사이즈도 적당한게 잘 입을 것 같아요. 그런데 앞부분 단추 하나가 아예 없이 왔네요 실만 달려있고.... 다시 보내서 받기도 오래걸리고 그냥 입어야겠네요,3.0
기본 스텐다드한 핏에 사이즈 잘 맞네요 가성비좋게 잘나온듯 합니다,5.0
다른 m사이즈 상품에 비해서 생각보다 길었어요,5.0
핏이 이쁘고 팔길이도 짧지않고 적당하고 어깨도 딱맞고 부자연스럽게 생기지 않아서 좋아요,5.0
사이즈는 xl 가 딱 맞는데 레이어드 하려고 한사이즈 업했습니다. 기본으로는 딱입니다.,5.0
갓성비에요 이정도 가격에 이퀄찾기 힘들거같아요,4.0
"미디엄그레이 구매 후 추가 구매했어요
사이즈, 품질, 가격 모두 만족합니다",5.0
"무신사 스탠다드 제품은 항상 최고
감사합니다. 잘 받았습니다.",5.0
루즈핏으로 무난하게 잘 맞아요 종종 남친룩으로 입을라구 샀아용,5.0
"여성 구매자가 적길래 도움이 되고자 써봅니다
사이즈는 M입니다
핏은 남성용이라 이상할 줄 알았는데 되게 포멀한 수트 핏으로 떨어지더라구요! 그래서 궂이 남녀를 갈라서 구매할 필요는 없다 생각하구요 사실 박시한 오버핏을 원해서 남성용을 산 것이였는데 다음에는 L사이즈를 사 보려구요 M사이즈는 좀 몸에 적당히 맞아서 포멀한 느낌이 나 나름대로 만족합니당",4.0
"무탠다드 스테디 셀러답게 가성비 갑으로 좋습니다
차분한 인상을 주며 기본에 충실한 블레이져입니다
블프기간에 저렴하게 구입해서 아주 만족합니다
강추합니다",5.0
역시 믿고사는 무탠다드 이뻐요 그냥 믿고 사세용,5.0
"핏이랑 착용감이 좋아서 깔별로 샀습니다
가성비 좋습니다",5.0
안에 흰 반팔티나 쭉티 입으면 매끄럽게 핏나올거같네요 이쁩니다,5.0
정사이즈입니다. 두께는 생각보다 얇은 것 같아요,5.0
저렴하고 이쁘고 내구성 좋은 아이템 잘 가져갑니다,5.0
"사이즈,두께,색감 딱 좋습니다.
기본템으로 강추입니다~",5.0
핏도 좋고 옷이 정말 좋아요 좋은가격에 잘 산거같습니다,4.0
잘맞아요 상체 크신분들은 한치수 크게도 괜찮을드ㅛ,5.0
몸에 딱 맞는만 어깨가 조금 좁아보여요 주의하세요,5.0
어디든 잘 어울리는 룩 강추합니다 꼭 구매하세요,5.0
블레이저는 역시 무신사 스탠다드네요. 데일리룩으로 최고에요.,5.0
"Xl 딱 좋네요. 개체 차이인지는 모르겠는데
블레이저 블랙 보다는 소매가 짧아요",5.0
생각했던것보다 더 이뻐서 놀랐습니다! 무탠다드는 역시 또 이용할 것 같네요 ㅎㅎ,5.0
배송은 많이 늦었지만 상품자체는 만족스럽습니다. 이쁜 색상이에요,5.0
블레이저 처음 사봤는데 괜찮네요! 무난하게 입문하고 싶으신 분들께 추천드립니다,5.0
"정사이즈 가성비 제품입니다. 해당 상품은 정사이즈 제품밖에 없어, 정사이즈 제품 구매했습니다. 릴렉스드핏이 추가 되었으면 좋을듯 싶습니다.",5.0
무탠다드 블레이저 첫 구매인데 색이 너무 고급져요,5.0
무난무난하게 기본스타일 블레이저라서 마음에 듭니다,5.0
"배송빠르고 좋았습니다. 자주이용할게요
번창하세요",4.0
"전에 테이퍼드핏 미디엄 그레이 색상 슬렉스를 구매해서 셋업으로 입으려고 샀습니다. 정말 딱 기본에 충실한 디자인과 핏이네요. 만족합니다. 바라는 점은 2021년에는 블레이저 색상이 좀 더 다양(브라운, 카키 등)했으면 좋겠습니다.",5.0
딱 맞게 이쁜 핏이지만 후드티입고 입기에는 많이 작아요,5.0
너무좋아요 제 체형에 맞으신분들이사면 딱이쁘게입어요,5.0
퀄리티가 상당합니다 가을부터 겨울까지 입을수있는 두께감입니다 사이즈는 정사이즈입니다~,5.0
와 인터넷으로 블레이져 사면서 사이즈가 확실하지 않아 불안했었는데 다행히 딱 맞네요! 필수템입니다 너무 예뻐요,5.0
깔끔하고 이쁘게 잘입고 다니고있습니다 다른것도 구매할게요~~,5.0
"두께가 도톰한 편인거 같아요 
핏은 정핏이에요 !! 오버핏 세미 오버핏 느낌보다 정핏으로 딱 떨어지는 디자인 핏이에요 
질도 좋고 이쁘어유..",5.0
"무탠다드 상품은 뭐든 입문하기 좋은것 같아요. 부담없는 가격이라서 좋고, 봄하고 가을에 많이 활용가능합니다. 얇아서 겨울에는 레이어드용으로 사용해야 할 것 같네요",5.0
"심플하고 딱 기본템 좋습니다!
무탠다드 가성비 미쳤네요",5.0
블레이저 입문하려고 구입해보았고 사이즈는 정핏입니다! 무난하네요,4.0
세트로 삿는데 핏도 좋고 재질도 좋아요 무난하게 입기 좋아요,5.0
